ECO_ID,flow_name,metric,value,ECO_NAME,BIOME_NUM,BIOME_NAME,REALM
432,Barley_rf_roff_2030y_SOC,cf_std,5.0290337,Meseta Central matorral,13.0,Deserts & Xeric Shrublands,Nearctic
613,Barley_rf_roff_2030y_SOC,cf_std,16.2567,Mesoamerican Gulf-Caribbean mangroves,14.0,Mangroves,Neotropic
830,Barley_rf_roff_2030y_SOC,cf_std,2.374627,Mesopotamian shrub desert,13.0,Deserts & Xeric Shrublands,Palearctic
376,Barley_rf_roff_2030y_SOC,cf_std,6.982536,Mid-Canada Boreal Plains forests,6.0,Boreal Forests/Taiga,Nearctic
414,Barley_rf_roff_2030y_SOC,cf_std,,Canadian Middle Arctic Tundra,11.0,Tundra,Nearctic
393,Barley_rf_roff_2030y_SOC,cf_std,13.242426,Mid-Atlantic US coastal savannas,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
377,Barley_rf_roff_2030y_SOC,cf_std,6.4669633,Midwest Canadian Shield forests,6.0,Boreal Forests/Taiga,Nearctic
247,Barley_rf_roff_2030y_SOC,cf_std,5.3612366,Mindanao-Eastern Visayas rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
246,Barley_rf_roff_2030y_SOC,cf_std,5.7096815,Mindanao montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
248,Barley_rf_roff_2030y_SOC,cf_std,2.7673464,Mindoro rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
573,Barley_rf_roff_2030y_SOC,cf_std,,Miskito pine forests,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Neotropic
337,Barley_rf_roff_2030y_SOC,cf_std,14.642772,Mississippi lowland forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic
187,Barley_rf_roff_2030y_SOC,cf_std,3.2734327,Mitchell Grass Downs,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australasia
249,Barley_rf_roff_2030y_SOC,cf_std,4.0072436,Mizoram-Manipur-Kachin rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
433,Barley_rf_roff_2030y_SOC,cf_std,3.9454958,Mojave desert,13.0,Deserts & Xeric Shrublands,Nearctic
734,Barley_rf_roff_2030y_SOC,cf_std,11.933442,Mongolian-Manchurian grassland,8.0,"Temperate Grasslands, Savannas & Shrublands",Palearctic
394,Barley_rf_roff_2030y_SOC,cf_std,8.30299,Montana Valley and Foothill grasslands,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
482,Barley_rf_roff_2030y_SOC,cf_std,,Monte Alegre várzea,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
605,Barley_rf_roff_2030y_SOC,cf_std,2.1365507,Motagua Valley thornscrub,13.0,Deserts & Xeric Shrublands,Neotropic
21,Barley_rf_roff_2030y_SOC,cf_std,17.61364,Mount Cameroon and Bioko montane forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
84,Barley_rf_roff_2030y_SOC,cf_std,9.36425,Mulanje Montane forest-grassland,10.0,Montane Grasslands & Shrublands,Afrotropic
203,Barley_rf_roff_2030y_SOC,cf_std,10.617868,Murray-Darling woodlands and mallee,12.0,"Mediterranean Forests, Woodlands & Scrub",Australasia
378,Barley_rf_roff_2030y_SOC,cf_std,5.4139857,Muskwa-Slave Lake taiga,6.0,Boreal Forests/Taiga,Nearctic
321,Barley_rf_roff_2030y_SOC,cf_std,14.730097,Myanmar Coast mangroves,14.0,Mangroves,Indomalayan
250,Barley_rf_roff_2030y_SOC,cf_std,13.540432,Myanmar coastal rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
101,Barley_rf_roff_2030y_SOC,cf_std,2.9064558,Nama Karoo shrublands,13.0,Deserts & Xeric Shrublands,Afrotropic
102,Barley_rf_roff_2030y_SOC,cf_std,1.2870293,Namaqualand-Richtersveld steppe,13.0,Deserts & Xeric Shrublands,Afrotropic
103,Barley_rf_roff_2030y_SOC,cf_std,,Namib Desert,13.0,Deserts & Xeric Shrublands,Afrotropic
104,Barley_rf_roff_2030y_SOC,cf_std,4.690777,Namibian savanna woodlands,13.0,Deserts & Xeric Shrublands,Afrotropic
251,Barley_rf_roff_2030y_SOC,cf_std,11.158428,Nansei Islands subtropical evergreen forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
483,Barley_rf_roff_2030y_SOC,cf_std,7.1659465,Napo moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
204,Barley_rf_roff_2030y_SOC,cf_std,22.99139,Naracoorte woodlands,12.0,"Mediterranean Forests, Woodlands & Scrub",Australasia
296,Barley_rf_roff_2030y_SOC,cf_std,2.2065718,Narmada Valley dry deciduous forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Indomalayan
395,Barley_rf_roff_2030y_SOC,cf_std,4.5146503,Nebraska Sand Hills mixed grasslands,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
484,Barley_rf_roff_2030y_SOC,cf_std,6.3325844,Negro-Branco moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
170,Barley_rf_roff_2030y_SOC,cf_std,2.5064073,Nelson Coast temperate forests,4.0,Temperate Broadleaf & Mixed Forests,Australasia
743,Barley_rf_roff_2030y_SOC,cf_std,3.3641105,Nenjiang River grassland,9.0,Flooded Grasslands & Savannas,Palearctic
144,Barley_rf_roff_2030y_SOC,cf_std,4.341539,New Britain-New Ireland lowland rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
145,Barley_rf_roff_2030y_SOC,cf_std,3.6641576,New Britain-New Ireland montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
164,Barley_rf_roff_2030y_SOC,cf_std,15.733878,New Caledonia dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Australasia
146,Barley_rf_roff_2030y_SOC,cf_std,17.92108,New Caledonia rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
338,Barley_rf_roff_2030y_SOC,cf_std,7.9612594,New England-Acadian forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic
217,Barley_rf_roff_2030y_SOC,cf_std,,New Guinea mangroves,14.0,Mangroves,Australasia
252,Barley_rf_roff_2030y_SOC,cf_std,,Nicobar Islands rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
22,Barley_rf_roff_2030y_SOC,cf_std,,Niger Delta swamp forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
23,Barley_rf_roff_2030y_SOC,cf_std,,Nigerian lowland forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
670,Barley_rf_roff_2030y_SOC,cf_std,14.394328,Nihonkai evergreen forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
671,Barley_rf_roff_2030y_SOC,cf_std,12.212333,Nihonkai montane deciduous forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
744,Barley_rf_roff_2030y_SOC,cf_std,12.289289,Nile Delta flooded savanna,9.0,Flooded Grasslands & Savannas,Palearctic
147,Barley_rf_roff_2030y_SOC,cf_std,,Norfolk Island subtropical forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
126,Barley_rf_roff_2030y_SOC,cf_std,,Northeast Antarctic Peninsula tundra,11.0,Tundra,Antarctica
127,Barley_rf_roff_2030y_SOC,cf_std,,Northwest Antarctic Peninsula tundra,11.0,Tundra,Antarctica
831,Barley_rf_roff_2030y_SOC,cf_std,1.6857915,North Arabian desert,13.0,Deserts & Xeric Shrublands,Palearctic
832,Barley_rf_roff_2030y_SOC,cf_std,,North Arabian highland shrublands,13.0,Deserts & Xeric Shrublands,Palearctic
171,Barley_rf_roff_2030y_SOC,cf_std,10.740224,New Zealand North Island temperate forests,4.0,Temperate Broadleaf & Mixed Forests,Australasia
833,Barley_rf_roff_2030y_SOC,cf_std,1.1294981,North Saharan Xeric Steppe and Woodland,13.0,Deserts & Xeric Shrublands,Palearctic
106,Barley_rf_roff_2030y_SOC,cf_std,3.1048472,Somali montane xeric woodlands,13.0,Deserts & Xeric Shrublands,Afrotropic
759,Barley_rf_roff_2030y_SOC,cf_std,3.8994458,North Tibetan Plateau-Kunlun Mountains alpine desert,10.0,Montane Grasslands & Shrublands,Palearctic
125,Barley_rf_roff_2030y_SOC,cf_std,,North Victoria Land tundra,11.0,Tundra,Antarctica
253,Barley_rf_roff_2030y_SOC,cf_std,3.749286,North Western Ghats moist deciduous forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
254,Barley_rf_roff_2030y_SOC,cf_std,3.7469358,North Western Ghats montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
673,Barley_rf_roff_2030y_SOC,cf_std,13.4291315,Northeast China Plain deciduous forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
304,Barley_rf_roff_2030y_SOC,cf_std,2.6909344,Northeast India-Myanmar pine forests,3.0,Tropical & Subtropical Coniferous Forests,Indomalayan
775,Barley_rf_roff_2030y_SOC,cf_std,,Northeast Siberian coastal tundra,11.0,Tundra,Palearctic
714,Barley_rf_roff_2030y_SOC,cf_std,1.5620657,Northeast Siberian taiga,6.0,Boreal Forests/Taiga,Palearctic
485,Barley_rf_roff_2030y_SOC,cf_std,,Northeast Brazil restingas,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
24,Barley_rf_roff_2030y_SOC,cf_std,6.6290827,Northeast Congolian lowland forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
702,Barley_rf_roff_2030y_SOC,cf_std,9.110074,Northeast Himalayan subalpine conifer forests,5.0,Temperate Conifer Forests,Palearctic
799,Barley_rf_roff_2030y_SOC,cf_std,9.610039,Northeast Spain and Southern France Mediterranean forests,12.0,"Mediterranean Forests, Woodlands & Scrub",Palearctic
339,Barley_rf_roff_2030y_SOC,cf_std,8.857725,Northeast US Coastal forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic
51,Barley_rf_roff_2030y_SOC,cf_std,5.508467,Northern Acacia-Commiphora bushlands and thickets,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
703,Barley_rf_roff_2030y_SOC,cf_std,4.8546915,Northern Anatolian conifer and deciduous forests,5.0,Temperate Conifer Forests,Palearctic
593,Barley_rf_roff_2030y_SOC,cf_std,8.5549,Northern Andean páramo,10.0,Montane Grasslands & Shrublands,Neotropic
255,Barley_rf_roff_2030y_SOC,cf_std,2.9462202,Northern Annamites rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
359,Barley_rf_roff_2030y_SOC,cf_std,17.222904,Northern California coastal forests,5.0,Temperate Conifer Forests,Nearctic
379,Barley_rf_roff_2030y_SOC,cf_std,6.721171,Northern Canadian Shield taiga,6.0,Boreal Forests/Taiga,Nearctic
52,Barley_rf_roff_2030y_SOC,cf_std,10.234394,Northern Congolian Forest-Savanna,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
297,Barley_rf_roff_2030y_SOC,cf_std,2.1051307,North Deccan dry deciduous forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Indomalayan
256,Barley_rf_roff_2030y_SOC,cf_std,4.462559,Northern Indochina subtropical forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
257,Barley_rf_roff_2030y_SOC,cf_std,2.091054,Northern Khorat Plateau moist deciduous forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
614,Barley_rf_roff_2030y_SOC,cf_std,5.9615884,Northern Mesoamerican Pacific mangroves,14.0,Mangroves,Neotropic
148,Barley_rf_roff_2030y_SOC,cf_std,6.4504304,Northern New Guinea lowland rain and freshwater swamp forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
149,Barley_rf_roff_2030y_SOC,cf_std,2.8255222,Northern New Guinea montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
396,Barley_rf_roff_2030y_SOC,cf_std,8.405387,Northern Shortgrass prairie,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
25,Barley_rf_roff_2030y_SOC,cf_std,4.2158346,Northern Swahili coastal forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
397,Barley_rf_roff_2030y_SOC,cf_std,9.833039,Northern Tallgrass prairie,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
258,Barley_rf_roff_2030y_SOC,cf_std,3.2385697,Northern Thailand-Laos moist deciduous forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
259,Barley_rf_roff_2030y_SOC,cf_std,4.5577703,Northern Triangle subtropical forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
307,Barley_rf_roff_2030y_SOC,cf_std,5.3461905,Northern Triangle temperate forests,4.0,Temperate Broadleaf & Mixed Forests,Indomalayan
260,Barley_rf_roff_2030y_SOC,cf_std,5.8940816,Northern Vietnam lowland rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
173,Barley_rf_roff_2030y_SOC,cf_std,15.204314,Northland temperate kauri forests,4.0,Temperate Broadleaf & Mixed Forests,Australasia
800,Barley_rf_roff_2030y_SOC,cf_std,8.948332,Northwest Iberian montane forests,12.0,"Mediterranean Forests, Woodlands & Scrub",Palearctic
776,Barley_rf_roff_2030y_SOC,cf_std,,Northwest Russian-Novaya Zemlya tundra,11.0,Tundra,Palearctic
486,Barley_rf_roff_2030y_SOC,cf_std,12.324096,Northwest Andean montane forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
26,Barley_rf_roff_2030y_SOC,cf_std,,Northwest Congolian lowland forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
641,Barley_rf_roff_2030y_SOC,cf_std,,Northwest Hawai'i scrub,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Oceania
760,Barley_rf_roff_2030y_SOC,cf_std,5.160556,Northwestern Himalayan alpine shrub and meadows,10.0,Montane Grasslands & Shrublands,Palearctic
314,Barley_rf_roff_2030y_SOC,cf_std,3.6292872,Aravalli west thorn scrub forests,13.0,Deserts & Xeric Shrublands,Indomalayan
777,Barley_rf_roff_2030y_SOC,cf_std,,Novosibirsk Islands Arctic desert,11.0,Tundra,Palearctic
704,Barley_rf_roff_2030y_SOC,cf_std,8.432949,Nujiang Langcang Gorge alpine conifer and mixed forests,5.0,Temperate Conifer Forests,Palearctic
212,Barley_rf_roff_2030y_SOC,cf_std,5.8903184,Nullarbor Plains xeric shrublands,13.0,Deserts & Xeric Shrublands,Australasia
85,Barley_rf_roff_2030y_SOC,cf_std,4.589833,Nyanga-Chimanimani Montane forest-grassland,10.0,Montane Grasslands & Shrublands,Afrotropic
487,Barley_rf_roff_2030y_SOC,cf_std,5.5997267,Oaxacan montane forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
626,Barley_rf_roff_2030y_SOC,cf_std,,Ogasawara subtropical moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Oceania
419,Barley_rf_roff_2030y_SOC,cf_std,6.1443815,Ogilvie-MacKenzie alpine tundra,11.0,Tundra,Nearctic
362,Barley_rf_roff_2030y_SOC,cf_std,6.713892,Okanogan dry forests,5.0,Temperate Conifer Forests,Nearctic
715,Barley_rf_roff_2030y_SOC,cf_std,3.454541,Okhotsk-Manchurian taiga,6.0,Boreal Forests/Taiga,Palearctic
761,Barley_rf_roff_2030y_SOC,cf_std,6.1461277,Ordos Plateau steppe,10.0,Montane Grasslands & Shrublands,Palearctic
488,Barley_rf_roff_2030y_SOC,cf_std,,Orinoco Delta swamp forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
583,Barley_rf_roff_2030y_SOC,cf_std,,Orinoco wetlands,9.0,Flooded Grasslands & Savannas,Neotropic
261,Barley_rf_roff_2030y_SOC,cf_std,8.393038,Orissa semi-evergreen forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
340,Barley_rf_roff_2030y_SOC,cf_std,3.0208828,Ozark Highlands mixed forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic
341,Barley_rf_roff_2030y_SOC,cf_std,2.7926126,Ozark Mountain forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic
420,Barley_rf_roff_2030y_SOC,cf_std,7.4537277,Pacific Coastal Mountain icefields and tundra,11.0,Tundra,Nearctic
627,Barley_rf_roff_2030y_SOC,cf_std,,Palau tropical moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Oceania
262,Barley_rf_roff_2030y_SOC,cf_std,,Palawan rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
398,Barley_rf_roff_2030y_SOC,cf_std,7.8134065,Palouse prairie,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
762,Barley_rf_roff_2030y_SOC,cf_std,10.606103,Pamir alpine desert and tundra,10.0,Montane Grasslands & Shrublands,Palearctic
541,Barley_rf_roff_2030y_SOC,cf_std,,Panamanian dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
674,Barley_rf_roff_2030y_SOC,cf_std,6.468924,Pannonian mixed forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
584,Barley_rf_roff_2030y_SOC,cf_std,2.2152188,Pantanal,9.0,Flooded Grasslands & Savannas,Neotropic
489,Barley_rf_roff_2030y_SOC,cf_std,,Pantanos de Centla,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
490,Barley_rf_roff_2030y_SOC,cf_std,4.0828576,Pantepui forests & shrublands,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
606,Barley_rf_roff_2030y_SOC,cf_std,2.0864894,Paraguaná xeric scrub,13.0,Deserts & Xeric Shrublands,Neotropic
585,Barley_rf_roff_2030y_SOC,cf_std,8.524535,Paraná flooded savanna,9.0,Flooded Grasslands & Savannas,Neotropic
834,Barley_rf_roff_2030y_SOC,cf_std,6.037311,Paropamisus xeric woodlands,13.0,Deserts & Xeric Shrublands,Palearctic
578,Barley_rf_roff_2030y_SOC,cf_std,10.6395445,Patagonian steppe,8.0,"Temperate Grasslands, Savannas & Shrublands",Neotropic
542,Barley_rf_roff_2030y_SOC,cf_std,12.945382,Patía valley dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
263,Barley_rf_roff_2030y_SOC,cf_std,3.151621,Peninsular Malaysian montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
264,Barley_rf_roff_2030y_SOC,cf_std,,Peninsular Malaysian peat swamp forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
265,Barley_rf_roff_2030y_SOC,cf_std,3.5668163,Peninsular Malaysian rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
491,Barley_rf_roff_2030y_SOC,cf_std,,Pernambuco coastal forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
492,Barley_rf_roff_2030y_SOC,cf_std,1.3182682,Pernambuco interior forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
493,Barley_rf_roff_2030y_SOC,cf_std,7.284347,Peruvian Yungas,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
494,Barley_rf_roff_2030y_SOC,cf_std,5.16115,Petén-Veracruz moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
213,Barley_rf_roff_2030y_SOC,cf_std,,Pilbara shrublands,13.0,Deserts & Xeric Shrublands,Australasia
801,Barley_rf_roff_2030y_SOC,cf_std,8.127546,Pindus Mountains mixed forests,12.0,"Mediterranean Forests, Woodlands & Scrub",Palearctic
363,Barley_rf_roff_2030y_SOC,cf_std,2.4583898,Piney Woods,5.0,Temperate Conifer Forests,Nearctic
675,Barley_rf_roff_2030y_SOC,cf_std,9.700181,Po Basin mixed forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
735,Barley_rf_roff_2030y_SOC,cf_std,7.9359813,Pontic steppe,8.0,"Temperate Grasslands, Savannas & Shrublands",Palearctic
128,Barley_rf_roff_2030y_SOC,cf_std,,Prince Charles Mountains tundra,11.0,Tundra,Antarctica
543,Barley_rf_roff_2030y_SOC,cf_std,,Puerto Rican dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
495,Barley_rf_roff_2030y_SOC,cf_std,,Puerto Rican moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
364,Barley_rf_roff_2030y_SOC,cf_std,6.9409437,Puget lowland forests,5.0,Temperate Conifer Forests,Nearctic
497,Barley_rf_roff_2030y_SOC,cf_std,,Purus-Madeira moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
496,Barley_rf_roff_2030y_SOC,cf_std,,Purus várzea,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
676,Barley_rf_roff_2030y_SOC,cf_std,7.3556213,Pyrenees conifer and mixed forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
835,Barley_rf_roff_2030y_SOC,cf_std,2.267982,Qaidam Basin semi-desert,13.0,Deserts & Xeric Shrublands,Palearctic
705,Barley_rf_roff_2030y_SOC,cf_std,11.379779,Qilian Mountains conifer forests,5.0,Temperate Conifer Forests,Palearctic
763,Barley_rf_roff_2030y_SOC,cf_std,10.65098,Qilian Mountains subalpine meadows,10.0,Montane Grasslands & Shrublands,Palearctic
677,Barley_rf_roff_2030y_SOC,cf_std,8.055673,Qin Ling Mountains deciduous forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
706,Barley_rf_roff_2030y_SOC,cf_std,12.909233,Qionglai-Minshan conifer forests,5.0,Temperate Conifer Forests,Palearctic
150,Barley_rf_roff_2030y_SOC,cf_std,11.422089,Queensland tropical rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
174,Barley_rf_roff_2030y_SOC,cf_std,4.616661,Rakiura Island temperate forests,4.0,Temperate Broadleaf & Mixed Forests,Australasia
312,Barley_rf_roff_2030y_SOC,cf_std,0.7416213,Rann of Kutch seasonal salt marsh,9.0,Flooded Grasslands & Savannas,Indomalayan
628,Barley_rf_roff_2030y_SOC,cf_std,,Rapa Nui and Sala y Gómez subtropical forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Oceania
266,Barley_rf_roff_2030y_SOC,cf_std,1.585862,Red River freshwater swamp forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
837,Barley_rf_roff_2030y_SOC,cf_std,4.684026,Red Sea-Arabian Desert shrublands,13.0,Deserts & Xeric Shrublands,Palearctic
836,Barley_rf_roff_2030y_SOC,cf_std,,Red Sea coastal desert,13.0,Deserts & Xeric Shrublands,Palearctic
115,Barley_rf_roff_2030y_SOC,cf_std,,Red Sea mangroves,14.0,Mangroves,Afrotropic
838,Barley_rf_roff_2030y_SOC,cf_std,1.5455148,Registan-North Pakistan sandy desert,13.0,Deserts & Xeric Shrublands,Palearctic
90,Barley_rf_roff_2030y_SOC,cf_std,6.8026304,Renosterveld shrubland,12.0,"Mediterranean Forests, Woodlands & Scrub",Afrotropic
175,Barley_rf_roff_2030y_SOC,cf_std,8.55992,Richmond temperate forests,4.0,Temperate Broadleaf & Mixed Forests,Australasia
498,Barley_rf_roff_2030y_SOC,cf_std,,Rio Negro campinarana,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
678,Barley_rf_roff_2030y_SOC,cf_std,5.9918594,Rodope montane mixed forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
86,Barley_rf_roff_2030y_SOC,cf_std,6.336116,Rwenzori-Virunga montane moorlands,10.0,Montane Grasslands & Shrublands,Afrotropic
745,Barley_rf_roff_2030y_SOC,cf_std,1.7382705,Saharan halophytics,9.0,Flooded Grasslands & Savannas,Palearctic
53,Barley_rf_roff_2030y_SOC,cf_std,6.561256,Sahelian Acacia savanna,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
716,Barley_rf_roff_2030y_SOC,cf_std,4.5575423,Sakhalin Island taiga,6.0,Boreal Forests/Taiga,Palearctic
629,Barley_rf_roff_2030y_SOC,cf_std,0.0,Samoan tropical moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Oceania
562,Barley_rf_roff_2030y_SOC,cf_std,,San Félix-San Ambrosio Islands temperate forests,4.0,Temperate Broadleaf & Mixed Forests,Neotropic
607,Barley_rf_roff_2030y_SOC,cf_std,4.1344485,San Lucan xeric scrub,13.0,Deserts & Xeric Shrublands,Neotropic
425,Barley_rf_roff_2030y_SOC,cf_std,9.477969,Santa Lucia Montane Chaparral & Woodlands,12.0,"Mediterranean Forests, Woodlands & Scrub",Nearctic
499,Barley_rf_roff_2030y_SOC,cf_std,14.367471,Santa Marta montane forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
594,Barley_rf_roff_2030y_SOC,cf_std,2.3428605,Santa Marta páramo,10.0,Montane Grasslands & Shrublands,Neotropic
27,Barley_rf_roff_2030y_SOC,cf_std,,"São Tomé, Príncipe, and Annobón forests",1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
679,Barley_rf_roff_2030y_SOC,cf_std,12.967852,Sarmatic mixed forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
764,Barley_rf_roff_2030y_SOC,cf_std,7.0335507,Sayan alpine meadows and tundra,10.0,Montane Grasslands & Shrublands,Palearctic
736,Barley_rf_roff_2030y_SOC,cf_std,6.027497,Sayan Intermontane steppe,8.0,"Temperate Grasslands, Savannas & Shrublands",Palearctic
707,Barley_rf_roff_2030y_SOC,cf_std,6.1968365,Sayan montane conifer forests,5.0,Temperate Conifer Forests,Palearctic
717,Barley_rf_roff_2030y_SOC,cf_std,7.7671065,Scandinavian and Russian taiga,6.0,Boreal Forests/Taiga,Palearctic
708,Barley_rf_roff_2030y_SOC,cf_std,8.017872,Scandinavian coastal conifer forests,5.0,Temperate Conifer Forests,Palearctic
780,Barley_rf_roff_2030y_SOC,cf_std,6.043413,Scandinavian Montane Birch forest and grasslands,11.0,Tundra,Palearctic
129,Barley_rf_roff_2030y_SOC,cf_std,,Scotia Sea Islands tundra,11.0,Tundra,Antarctica
608,Barley_rf_roff_2030y_SOC,cf_std,8.76824,Sechura desert,13.0,Deserts & Xeric Shrublands,Neotropic
737,Barley_rf_roff_2030y_SOC,cf_std,7.043693,Selenge-Orkhon forest steppe,8.0,"Temperate Grasslands, Savannas & Shrublands",Palearctic
151,Barley_rf_roff_2030y_SOC,cf_std,0.0,Seram rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
54,Barley_rf_roff_2030y_SOC,cf_std,1.1036882,Serengeti volcanic grasslands,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
500,Barley_rf_roff_2030y_SOC,cf_std,12.304846,Serra do Mar coastal forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
680,Barley_rf_roff_2030y_SOC,cf_std,3.0558732,Sichuan Basin evergreen broadleaf forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
544,Barley_rf_roff_2030y_SOC,cf_std,4.938218,Sierra de la Laguna dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
556,Barley_rf_roff_2030y_SOC,cf_std,4.910845,Sierra de la Laguna pine-oak forests,3.0,Tropical & Subtropical Coniferous Forests,Neotropic
501,Barley_rf_roff_2030y_SOC,cf_std,17.259462,Sierra de los Tuxtlas,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
