filename;filepath;crop_code;tech_code;technology;irrigation_practice;crop_name
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.ALF.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.ALF.HILM.tif;ALF;HILM;high_input_irrigated;irr;Alfalfa
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.ALF.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.ALF.HRLM.tif;ALF;HRLM;high_input_rainfed;rf;Alfalfa
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.ALF.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.ALF.LILM.tif;ALF;LILM;low_input_irrigated;irr;Alfalfa
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.ALF.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.ALF.LRLM.tif;ALF;LRLM;low_input_rainfed;rf;Alfalfa
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.AVOC.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.AVOC.HILM.tif;AVOC;HILM;high_input_irrigated;irr;Avocado
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.AVOC.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.AVOC.HRLM.tif;AVOC;HRLM;high_input_rainfed;rf;Avocado
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.AVOST.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.AVOST.HILM.tif;AVOST;HILM;high_input_irrigated;irr;Avocado subtropical ecotype
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.AVOST.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.AVOST.HRLM.tif;AVOST;HRLM;high_input_rainfed;rf;Avocado subtropical ecotype
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.AVOTH.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.AVOTH.HILM.tif;AVOTH;HILM;high_input_irrigated;irr;Avocado tropical highland
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.AVOTH.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.AVOTH.HRLM.tif;AVOTH;HRLM;high_input_rainfed;rf;Avocado tropical highland
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.AVOTL.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.AVOTL.HILM.tif;AVOTL;HILM;high_input_irrigated;irr;Avocado tropical lowland
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.AVOTL.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.AVOTL.HRLM.tif;AVOTL;HRLM;high_input_rainfed;rf;Avocado tropical lowland
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BAN.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BAN.HILM.tif;BAN;HILM;high_input_irrigated;irr;Banana
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BAN.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BAN.HRLM.tif;BAN;HRLM;high_input_rainfed;rf;Banana
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BAN.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BAN.LILM.tif;BAN;LILM;low_input_irrigated;irr;Banana
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BAN.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BAN.LRLM.tif;BAN;LRLM;low_input_rainfed;rf;Banana
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BCH.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BCH.HILM.tif;BCH;HILM;high_input_irrigated;irr;Brachiaria
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BCH.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BCH.HRLM.tif;BCH;HRLM;high_input_rainfed;rf;Brachiaria
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BCK.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BCK.HILM.tif;BCK;HILM;high_input_irrigated;irr;Buckwheat
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BCK.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BCK.HRLM.tif;BCK;HRLM;high_input_rainfed;rf;Buckwheat
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BCK.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BCK.LILM.tif;BCK;LILM;low_input_irrigated;irr;Buckwheat
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BCK.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BCK.LRLM.tif;BCK;LRLM;low_input_rainfed;rf;Buckwheat
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BRL.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BRL.HILM.tif;BRL;HILM;high_input_irrigated;irr;Barley
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BRL.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BRL.HRLM.tif;BRL;HRLM;high_input_rainfed;rf;Barley
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BRL.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BRL.LILM.tif;BRL;LILM;low_input_irrigated;irr;Barley
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BRL.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BRL.LRLM.tif;BRL;LRLM;low_input_rainfed;rf;Barley
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BSG.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BSG.HILM.tif;BSG;HILM;high_input_irrigated;irr;Biomass sorghum
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BSG.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BSG.HRLM.tif;BSG;HRLM;high_input_rainfed;rf;Biomass sorghum
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BSG.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BSG.LILM.tif;BSG;LILM;low_input_irrigated;irr;Biomass sorghum
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BSG.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.BSG.LRLM.tif;BSG;LRLM;low_input_rainfed;rf;Biomass sorghum
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CAB.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CAB.HILM.tif;CAB;HILM;high_input_irrigated;irr;Cabbage
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CAB.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CAB.HRLM.tif;CAB;HRLM;high_input_rainfed;rf;Cabbage
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CAB.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CAB.LILM.tif;CAB;LILM;low_input_irrigated;irr;Cabbage
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CAB.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CAB.LRLM.tif;CAB;LRLM;low_input_rainfed;rf;Cabbage
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CAM.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CAM.HILM.tif;CAM;HILM;high_input_irrigated;irr;Camelina
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CAM.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CAM.HRLM.tif;CAM;HRLM;high_input_rainfed;rf;Camelina
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CAR.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CAR.HILM.tif;CAR;HILM;high_input_irrigated;irr;Carrot
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CAR.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CAR.HRLM.tif;CAR;HRLM;high_input_rainfed;rf;Carrot
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CAR.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CAR.LILM.tif;CAR;LILM;low_input_irrigated;irr;Carrot
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CAR.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CAR.LRLM.tif;CAR;LRLM;low_input_rainfed;rf;Carrot
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CHK.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CHK.HILM.tif;CHK;HILM;high_input_irrigated;irr;Chickpea
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CHK.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CHK.HRLM.tif;CHK;HRLM;high_input_rainfed;rf;Chickpea
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CHK.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CHK.LILM.tif;CHK;LILM;low_input_irrigated;irr;Chickpea
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CHK.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CHK.LRLM.tif;CHK;LRLM;low_input_rainfed;rf;Chickpea
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CIT.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CIT.HILM.tif;CIT;HILM;high_input_irrigated;irr;Citrus
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CIT.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CIT.HRLM.tif;CIT;HRLM;high_input_rainfed;rf;Citrus
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CIT.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CIT.LILM.tif;CIT;LILM;low_input_irrigated;irr;Citrus
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CIT.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CIT.LRLM.tif;CIT;LRLM;low_input_rainfed;rf;Citrus
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COC.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COC.HILM.tif;COC;HILM;high_input_irrigated;irr;Cocoa
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COC.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COC.HRLM.tif;COC;HRLM;high_input_rainfed;rf;Cocoa
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COC.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COC.LILM.tif;COC;LILM;low_input_irrigated;irr;Cocoa
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COC.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COC.LRLM.tif;COC;LRLM;low_input_rainfed;rf;Cocoa
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COF.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COF.HILM.tif;COF;HILM;high_input_irrigated;irr;Coffee
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COF.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COF.HRLM.tif;COF;HRLM;high_input_rainfed;rf;Coffee
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COF.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COF.LILM.tif;COF;LILM;low_input_irrigated;irr;Coffee
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COF.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COF.LRLM.tif;COF;LRLM;low_input_rainfed;rf;Coffee
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CON.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CON.HILM.tif;CON;HILM;high_input_irrigated;irr;Coconut
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CON.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CON.HRLM.tif;CON;HRLM;high_input_rainfed;rf;Coconut
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CON.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CON.LILM.tif;CON;LILM;low_input_irrigated;irr;Coconut
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CON.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CON.LRLM.tif;CON;LRLM;low_input_rainfed;rf;Coconut
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COT.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COT.HILM.tif;COT;HILM;high_input_irrigated;irr;Cotton
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COT.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COT.HRLM.tif;COT;HRLM;high_input_rainfed;rf;Cotton
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COT.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COT.LILM.tif;COT;LILM;low_input_irrigated;irr;Cotton
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COT.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COT.LRLM.tif;COT;LRLM;low_input_rainfed;rf;Cotton
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COW.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COW.HILM.tif;COW;HILM;high_input_irrigated;irr;Cowpea
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COW.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COW.HRLM.tif;COW;HRLM;high_input_rainfed;rf;Cowpea
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COW.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COW.LILM.tif;COW;LILM;low_input_irrigated;irr;Cowpea
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COW.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.COW.LRLM.tif;COW;LRLM;low_input_rainfed;rf;Cowpea
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CRT.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CRT.HILM.tif;CRT;HILM;high_input_irrigated;irr;Carinata
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CRT.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CRT.HRLM.tif;CRT;HRLM;high_input_rainfed;rf;Carinata
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CSH.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CSH.HILM.tif;CSH;HILM;high_input_irrigated;irr;Cashew
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CSH.HRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CSH.HRLM.tif;CSH;HRLM;high_input_rainfed;rf;Cashew
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CSH.LILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CSH.LILM.tif;CSH;LILM;low_input_irrigated;irr;Cashew
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CSH.LRLM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CSH.LRLM.tif;CSH;LRLM;low_input_rainfed;rf;Cashew
GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CST.HILM.tif;C:\Users\loyola\OneDrive - World Wildlife Fund, Inc\Documents\203. Python projects\SBTN_Test\data\crops\FAO_GAEZ\SuitIndex\GAEZ-V5.RES05-SIX.HP0120.AGERA5.HIST.CST.HILM.tif;CST;HILM;high_input_irrigated;irr;Castor bean
