ADM0_NAME,flow_name,metric,value
Cuba,acid_so2,cf_median,0.2567873
Cyprus,acid_so2,cf_median,0.6066064
Czech Republic,acid_so2,cf_median,3.1982691
Côte d'Ivoire,acid_so2,cf_median,0.5430824
Dem People's Rep of Korea,acid_so2,cf_median,2.1519763
Democratic Republic of the Congo,acid_so2,cf_median,1.2616088
Denmark,acid_so2,cf_median,2.4923553
Djibouti,acid_so2,cf_median,0.49737754
Dominica,acid_so2,cf_median,0.16723903
Dominican Republic,acid_so2,cf_median,0.12547992
Ecuador,acid_so2,cf_median,0.7236614
Egypt,acid_so2,cf_median,0.8898873
El Salvador,acid_so2,cf_median,0.23328047
Equatorial Guinea,acid_so2,cf_median,1.0554789
Eritrea,acid_so2,cf_median,0.5688869
Estonia,acid_so2,cf_median,2.724777
Ethiopia,acid_so2,cf_median,0.58597267
Europa Island,acid_so2,cf_median,0.52429026
Falkland Islands (Malvinas),acid_so2,cf_median,0.50419706
Faroe Islands,acid_so2,cf_median,0.9174419
Fiji,acid_so2,cf_median,0.017941074
Finland,acid_so2,cf_median,4.5040994
France,acid_so2,cf_median,1.6615932
French Guiana,acid_so2,cf_median,0.6524514
French Polynesia,acid_so2,cf_median,0.0022615283
French Southern and Antarctic Territories,acid_so2,cf_median,0.033606432
Gabon,acid_so2,cf_median,1.1261765
Gambia,acid_so2,cf_median,0.26468027
Gaza Strip,acid_so2,cf_median,1.5182178
Georgia,acid_so2,cf_median,2.4819694
Germany,acid_so2,cf_median,2.7717285
Ghana,acid_so2,cf_median,0.5815097
Gibraltar,acid_so2,cf_median,0.2757878
Glorioso Island,acid_so2,cf_median,0.31293908
Greece,acid_so2,cf_median,0.7238307
Greenland,acid_so2,cf_median,0.8714214
Grenada,acid_so2,cf_median,0.18360151
Guadeloupe,acid_so2,cf_median,0.16723903
Guam,acid_so2,cf_median,0.10274767
Guatemala,acid_so2,cf_median,0.27349353
Guernsey,acid_so2,cf_median,0.8414425
Guinea,acid_so2,cf_median,0.5318639
Guinea-Bissau,acid_so2,cf_median,0.39783126
Guyana,acid_so2,cf_median,0.7176686
Haiti,acid_so2,cf_median,0.14492737
Hala'ib triangle,acid_so2,cf_median,0.8166045
Heard Island and McDonald Islands,acid_so2,cf_median,0.032455087
Holy See,acid_so2,cf_median,1.4429634
Honduras,acid_so2,cf_median,0.21094875
Hong Kong,acid_so2,cf_median,0.686863
Howland Island,acid_so2,cf_median,0.026565995
Hungary,acid_so2,cf_median,2.342298
Iceland,acid_so2,cf_median,0.82721174
Ilemi triangle,acid_so2,cf_median,0.77078277
India,acid_so2,cf_median,0.46609145
Indonesia,acid_so2,cf_median,0.27715483
Iran  (Islamic Republic of),acid_so2,cf_median,1.1297055
Iraq,acid_so2,cf_median,1.1547673
Ireland,acid_so2,cf_median,0.060879596
Isle of Man,acid_so2,cf_median,0.6524514
Israel,acid_so2,cf_median,1.5182178
Italy,acid_so2,cf_median,1.4935645
Jamaica,acid_so2,cf_median,0.15433952
Jammu and Kashmir,acid_so2,cf_median,3.08226
Japan,acid_so2,cf_median,0.95892
Jarvis Island,acid_so2,cf_median,0.011357779
Jersey,acid_so2,cf_median,0.90087897
Johnston Atoll,acid_so2,cf_median,0.042589594
Jordan,acid_so2,cf_median,1.3242182
Juan de Nova Island,acid_so2,cf_median,0.397813
Kazakhstan,acid_so2,cf_median,1.5585922
Kenya,acid_so2,cf_median,0.7791737
Kingman Reef,acid_so2,cf_median,0.02111095
Kiribati,acid_so2,cf_median,0.028424535
Kuril islands,acid_so2,cf_median,1.42474
Kuwait,acid_so2,cf_median,1.4455299
Kyrgyzstan,acid_so2,cf_median,5.020552
Lao People's Democratic Republic,acid_so2,cf_median,0.6272277
Latvia,acid_so2,cf_median,2.4598517
Lebanon,acid_so2,cf_median,0.8074051
Lesotho,acid_so2,cf_median,0.4777784
Liberia,acid_so2,cf_median,0.6569995
Libya,acid_so2,cf_median,0.66695225
Liechtenstein,acid_so2,cf_median,2.4968073
Lithuania,acid_so2,cf_median,2.4389431
Luxembourg,acid_so2,cf_median,2.7717285
Ma'tan al-Sarra,acid_so2,cf_median,0.8587324
Macau,acid_so2,cf_median,0.686863
Madagascar,acid_so2,cf_median,0.57392985
Madeira Islands,acid_so2,cf_median,0.21564716
Malawi,acid_so2,cf_median,1.5987694
Malaysia,acid_so2,cf_median,0.3250863
Maldives,acid_so2,cf_median,0.10709003
Mali,acid_so2,cf_median,0.8175957
Malta,acid_so2,cf_median,0.7789967
Marshall Islands,acid_so2,cf_median,0.050063465
Martinique,acid_so2,cf_median,0.17067838
Mauritania,acid_so2,cf_median,0.64967096
Mauritius,acid_so2,cf_median,0.11864331
Mayotte,acid_so2,cf_median,0.31293908
Mexico,acid_so2,cf_median,0.4439939
Micronesia (Federated States of),acid_so2,cf_median,0.06407596
Midway Island,acid_so2,cf_median,0.07190293
"Moldova, Republic of",acid_so2,cf_median,1.3996269
Monaco,acid_so2,cf_median,1.9252717
Mongolia,acid_so2,cf_median,1.9890708
Montenegro,acid_so2,cf_median,1.2580236
Montserrat,acid_so2,cf_median,0.16723903
Morocco,acid_so2,cf_median,0.34826946
Mozambique,acid_so2,cf_median,0.85395163
Myanmar,acid_so2,cf_median,0.73487186
Namibia,acid_so2,cf_median,0.65260273
Nauru,acid_so2,cf_median,0.036230717
Navassa Island,acid_so2,cf_median,0.1480082
Nepal,acid_so2,cf_median,1.174044
Netherlands,acid_so2,cf_median,0.17994818
Netherlands Antilles,acid_so2,cf_median,0.12756607
New Caledonia,acid_so2,cf_median,0.04036811
New Zealand,acid_so2,cf_median,0.4972212
Nicaragua,acid_so2,cf_median,0.23298359
Niger,acid_so2,cf_median,0.81788814
Nigeria,acid_so2,cf_median,0.87059367
Niue,acid_so2,cf_median,0.0064737895
Norfolk Island,acid_so2,cf_median,0.049167957
Northern Mariana Islands,acid_so2,cf_median,0.09850147
Norway,acid_so2,cf_median,3.0587058
Oman,acid_so2,cf_median,0.3725725
Pakistan,acid_so2,cf_median,1.9911327
Palau,acid_so2,cf_median,0.13542132
Palmyra Atoll,acid_so2,cf_median,0.018947866
Panama,acid_so2,cf_median,0.20511442
Papua New Guinea,acid_so2,cf_median,0.26692632
Paracel Islands,acid_so2,cf_median,0.503982
Paraguay,acid_so2,cf_median,0.8845668
Peru,acid_so2,cf_median,1.6229424
Philippines,acid_so2,cf_median,0.20859455
Pitcairn,acid_so2,cf_median,0.018751996
Poland,acid_so2,cf_median,2.8155727
Portugal,acid_so2,cf_median,0.43600437
Puerto Rico,acid_so2,cf_median,0.14837147
Qatar,acid_so2,cf_median,1.3507804
Republic of Korea,acid_so2,cf_median,1.0071777
Romania,acid_so2,cf_median,2.4565866
Russian Federation,acid_so2,cf_median,2.7837632
Rwanda,acid_so2,cf_median,1.0424153
Réunion,acid_so2,cf_median,0.27804625
Saint Helena,acid_so2,cf_median,0.077847496
Saint Kitts and Nevis,acid_so2,cf_median,0.16300294
Saint Lucia,acid_so2,cf_median,0.17067838
Saint Pierre et Miquelon,acid_so2,cf_median,0.6791119
Saint Vincent and the Grenadines,acid_so2,cf_median,0.17067838
Samoa,acid_so2,cf_median,0.0077586155
San Marino,acid_so2,cf_median,1.9300871
Sao Tome and Principe,acid_so2,cf_median,0.61155576
Saudi Arabia,acid_so2,cf_median,1.4829925
Scarborough Reef,acid_so2,cf_median,0.3438187
Senegal,acid_so2,cf_median,0.3860848
Senkaku Islands,acid_so2,cf_median,0.43287727
Serbia,acid_so2,cf_median,2.2561734
Seychelles,acid_so2,cf_median,0.21571545
Sierra Leone,acid_so2,cf_median,0.62591594
Singapore,acid_so2,cf_median,0.50352883
Slovakia,acid_so2,cf_median,2.4820604
Slovenia,acid_so2,cf_median,3.05088
Solomon Islands,acid_so2,cf_median,0.061594952
Somalia,acid_so2,cf_median,0.50279975
South Africa,acid_so2,cf_median,0.58336866
South Georgia and the South Sandwich Islands,acid_so2,cf_median,0.024788566
South Sudan,acid_so2,cf_median,0.8668596
Spain,acid_so2,cf_median,0.5505751
Spratly Islands,acid_so2,cf_median,0.31229022
Sri Lanka,acid_so2,cf_median,0.15395314
Sudan,acid_so2,cf_median,0.78409344
Suriname,acid_so2,cf_median,0.64615977
Svalbard and Jan Mayen Islands,acid_so2,cf_median,0.18400995
Swaziland,acid_so2,cf_median,0.58158696
Sweden,acid_so2,cf_median,3.8564036
Switzerland,acid_so2,cf_median,2.4968073
Syrian Arab Republic,acid_so2,cf_median,0.8355572
Taiwan,acid_so2,cf_median,0.58792174
Tajikistan,acid_so2,cf_median,3.5393414
Thailand,acid_so2,cf_median,0.4898455
The former Yugoslav Republic of Macedonia,acid_so2,cf_median,2.167446
Timor-Leste,acid_so2,cf_median,0.16484948
Togo,acid_so2,cf_median,0.6074838
Tokelau,acid_so2,cf_median,0.008687137
Tonga,acid_so2,cf_median,0.010157151
Trinidad and Tobago,acid_so2,cf_median,0.21871144
Tromelin Island,acid_so2,cf_median,0.2001191
Tunisia,acid_so2,cf_median,0.54114485
Turkey,acid_so2,cf_median,0.93509
Turkmenistan,acid_so2,cf_median,2.0250938
Turks and Caicos islands,acid_so2,cf_median,0.20255737
Tuvalu,acid_so2,cf_median,0.01885676
U.K. of Great Britain and Northern Ireland,acid_so2,cf_median,0.96227384
Uganda,acid_so2,cf_median,0.9539855
Ukraine,acid_so2,cf_median,1.3096292
United Arab Emirates,acid_so2,cf_median,1.264353
United Republic of Tanzania,acid_so2,cf_median,0.77360225
United States Virgin Islands,acid_so2,cf_median,0.16300294
United States of America,acid_so2,cf_median,1.3549347
Uruguay,acid_so2,cf_median,0.36873055
Uzbekistan,acid_so2,cf_median,2.402009
Vanuatu,acid_so2,cf_median,0.04008811
Venezuela,acid_so2,cf_median,0.58131033
Viet Nam,acid_so2,cf_median,0.5370969
Wake Island,acid_so2,cf_median,0.07707143
Wallis and Futuna,acid_so2,cf_median,0.011879505
West Bank,acid_so2,cf_median,1.3242182
Western Sahara,acid_so2,cf_median,0.39545807
Yemen,acid_so2,cf_median,0.62424904
Zambia,acid_so2,cf_median,1.5454487
Zimbabwe,acid_so2,cf_median,0.85869384
Abyei,acid_so2,cf_std,2.220446e-16
Afghanistan,acid_so2,cf_std,0.8948115
Aksai Chin,acid_so2,cf_std,0.58360475
Albania,acid_so2,cf_std,0.54011685
Algeria,acid_so2,cf_std,0.15011983
American Samoa,acid_so2,cf_std,0.0005155902
Andorra,acid_so2,cf_std,0.0
Angola,acid_so2,cf_std,0.22979857
Anguilla,acid_so2,cf_std,0.0
Antarctica,acid_so2,cf_std,0.0038879733
Antigua and Barbuda,acid_so2,cf_std,0.0011183464
Argentina,acid_so2,cf_std,0.29986823
Armenia,acid_so2,cf_std,0.15382265
Aruba,acid_so2,cf_std,0.009932053
Arunachal Pradesh,acid_so2,cf_std,0.21477823
Ashmore and Cartier Islands,acid_so2,cf_std,0.0
Australia,acid_so2,cf_std,0.38503826
Austria,acid_so2,cf_std,0.28679246
Azerbaijan,acid_so2,cf_std,0.3726883
Azores Islands,acid_so2,cf_std,0.014167024
Bahamas,acid_so2,cf_std,0.0689986
Bahrain,acid_so2,cf_std,2.220446e-16
Baker Island,acid_so2,cf_std,3.469447e-18
Bangladesh,acid_so2,cf_std,0.09704343
Barbados,acid_so2,cf_std,2.7755576e-17
Bassas da India,acid_so2,cf_std,1.110223e-16
Belarus,acid_so2,cf_std,0.28009135
Belgium,acid_so2,cf_std,0.5988873
Belize,acid_so2,cf_std,0.016724162
Benin,acid_so2,cf_std,0.061595634
Bermuda,acid_so2,cf_std,0.0
Bhutan,acid_so2,cf_std,0.45683417
Bird Island,acid_so2,cf_std,0.0
Bolivia,acid_so2,cf_std,0.70399785
Bosnia and Herzegovina,acid_so2,cf_std,0.2579477
Botswana,acid_so2,cf_std,0.42118913
Bouvet Island,acid_so2,cf_std,0.0
Brazil,acid_so2,cf_std,0.46018645
British Indian Ocean Territory,acid_so2,cf_std,0.004231675
British Virgin Islands,acid_so2,cf_std,0.0
Brunei Darussalam,acid_so2,cf_std,0.007161044
Bulgaria,acid_so2,cf_std,0.3939364
Burkina Faso,acid_so2,cf_std,0.10246516
Burundi,acid_so2,cf_std,0.026752904
Cambodia,acid_so2,cf_std,0.031120583
Cameroon,acid_so2,cf_std,0.19008659
Canada,acid_so2,cf_std,1.3875358
Cape Verde,acid_so2,cf_std,0.007822145
Cayman Islands,acid_so2,cf_std,0.0080025215
Central African Republic,acid_so2,cf_std,0.31494212
Chad,acid_so2,cf_std,1.9282682
Chile,acid_so2,cf_std,0.94368356
China,acid_so2,cf_std,1.1429081
China/India,acid_so2,cf_std,0.36998978
Christmas Island,acid_so2,cf_std,0.0
Clipperton Island,acid_so2,cf_std,0.0
Cocos (Keeling) Islands,acid_so2,cf_std,0.0
Colombia,acid_so2,cf_std,0.41929734
Comoros,acid_so2,cf_std,5.551115e-17
Congo,acid_so2,cf_std,0.23146865
Cook Islands,acid_so2,cf_std,0.00068548345
Costa Rica,acid_so2,cf_std,0.06307245
Croatia,acid_so2,cf_std,0.37540734
Cuba,acid_so2,cf_std,0.05562824
Cyprus,acid_so2,cf_std,0.13000366
Czech Republic,acid_so2,cf_std,0.10972488
Côte d'Ivoire,acid_so2,cf_std,0.04729077
Dem People's Rep of Korea,acid_so2,cf_std,0.45903537
Democratic Republic of the Congo,acid_so2,cf_std,0.4638143
Denmark,acid_so2,cf_std,1.2219712
Djibouti,acid_so2,cf_std,0.0043326574
Dominica,acid_so2,cf_std,5.551115e-17
Dominican Republic,acid_so2,cf_std,0.018152867
Ecuador,acid_so2,cf_std,0.35147902
Egypt,acid_so2,cf_std,0.9438592
El Salvador,acid_so2,cf_std,0.0043398365
Equatorial Guinea,acid_so2,cf_std,0.12954202
Eritrea,acid_so2,cf_std,0.043486685
Estonia,acid_so2,cf_std,0.3125333
Ethiopia,acid_so2,cf_std,0.17811362
Europa Island,acid_so2,cf_std,0.0
Falkland Islands (Malvinas),acid_so2,cf_std,0.05379907
Faroe Islands,acid_so2,cf_std,0.016276672
Fiji,acid_so2,cf_std,0.0011962118
Finland,acid_so2,cf_std,0.48999327
France,acid_so2,cf_std,0.48313794
French Guiana,acid_so2,cf_std,0.21620463
French Polynesia,acid_so2,cf_std,0.0026327306
French Southern and Antarctic Territories,acid_so2,cf_std,0.0005175227
Gabon,acid_so2,cf_std,0.26116055
Gambia,acid_so2,cf_std,0.057113122
Gaza Strip,acid_so2,cf_std,0.0
Georgia,acid_so2,cf_std,0.30510736
Germany,acid_so2,cf_std,1.0373517
Ghana,acid_so2,cf_std,0.030146174
Gibraltar,acid_so2,cf_std,0.0
Glorioso Island,acid_so2,cf_std,0.0
Greece,acid_so2,cf_std,0.35783365
Greenland,acid_so2,cf_std,1.0795598
Grenada,acid_so2,cf_std,2.7755576e-17
Guadeloupe,acid_so2,cf_std,0.001201508
Guam,acid_so2,cf_std,0.00015670474
Guatemala,acid_so2,cf_std,0.023875223
Guernsey,acid_so2,cf_std,0.04618504
Guinea,acid_so2,cf_std,0.088526115
Guinea-Bissau,acid_so2,cf_std,0.11591603
Guyana,acid_so2,cf_std,0.32747406
Haiti,acid_so2,cf_std,0.023269517
Hala'ib triangle,acid_so2,cf_std,0.018638536
Heard Island and McDonald Islands,acid_so2,cf_std,0.00062496524
Holy See,acid_so2,cf_std,0.0
Honduras,acid_so2,cf_std,0.015407007
Hong Kong,acid_so2,cf_std,1.110223e-16
Howland Island,acid_so2,cf_std,3.469447e-18
Hungary,acid_so2,cf_std,0.32410455
Iceland,acid_so2,cf_std,0.21649706
Ilemi triangle,acid_so2,cf_std,0.027064925
India,acid_so2,cf_std,0.61165434
Indonesia,acid_so2,cf_std,0.19482762
Iran  (Islamic Republic of),acid_so2,cf_std,0.38079244
Iraq,acid_so2,cf_std,0.16115153
Ireland,acid_so2,cf_std,0.38370427
Isle of Man,acid_so2,cf_std,0.0
Israel,acid_so2,cf_std,1.8583114
Italy,acid_so2,cf_std,0.71132135
Jamaica,acid_so2,cf_std,0.015046558
Jammu and Kashmir,acid_so2,cf_std,0.84015113
Japan,acid_so2,cf_std,0.39305398
Jarvis Island,acid_so2,cf_std,1.7347235e-18
Jersey,acid_so2,cf_std,0.0
Johnston Atoll,acid_so2,cf_std,0.0
Jordan,acid_so2,cf_std,1.8375884
Juan de Nova Island,acid_so2,cf_std,0.0021411986
Kazakhstan,acid_so2,cf_std,0.8796045
Kenya,acid_so2,cf_std,0.26040536
Kingman Reef,acid_so2,cf_std,0.0011622808
Kiribati,acid_so2,cf_std,0.011646643
Kuril islands,acid_so2,cf_std,0.34570312
Kuwait,acid_so2,cf_std,1.2559506
Kyrgyzstan,acid_so2,cf_std,0.9754612
Lao People's Democratic Republic,acid_so2,cf_std,0.14739066
Latvia,acid_so2,cf_std,0.1429261
Lebanon,acid_so2,cf_std,0.0
Lesotho,acid_so2,cf_std,0.21141483
Liberia,acid_so2,cf_std,0.10678454
Libya,acid_so2,cf_std,0.08188209
Liechtenstein,acid_so2,cf_std,0.0
Lithuania,acid_so2,cf_std,0.09570776
Luxembourg,acid_so2,cf_std,0.0
Ma'tan al-Sarra,acid_so2,cf_std,1.110223e-16
Macau,acid_so2,cf_std,0.0
Madagascar,acid_so2,cf_std,0.20608383
Madeira Islands,acid_so2,cf_std,0.010508703
Malawi,acid_so2,cf_std,0.35432616
Malaysia,acid_so2,cf_std,0.12370545
Maldives,acid_so2,cf_std,0.0009080727
Mali,acid_so2,cf_std,1.6016634
Malta,acid_so2,cf_std,0.0
Marshall Islands,acid_so2,cf_std,0.0065457216
Martinique,acid_so2,cf_std,0.0
Mauritania,acid_so2,cf_std,0.81665903
Mauritius,acid_so2,cf_std,0.017853795
Mayotte,acid_so2,cf_std,0.001628387
Mexico,acid_so2,cf_std,0.11442701
Micronesia (Federated States of),acid_so2,cf_std,0.023651408
Midway Island,acid_so2,cf_std,0.0012042932
"Moldova, Republic of",acid_so2,cf_std,0.33022347
Monaco,acid_so2,cf_std,2.220446e-16
Mongolia,acid_so2,cf_std,0.51265943
Montenegro,acid_so2,cf_std,0.4552325
Montserrat,acid_so2,cf_std,0.0
Morocco,acid_so2,cf_std,0.055331107
Mozambique,acid_so2,cf_std,0.34505594
Myanmar,acid_so2,cf_std,0.2939346
Namibia,acid_so2,cf_std,1.0821124
Nauru,acid_so2,cf_std,0.0
Navassa Island,acid_so2,cf_std,0.0025325313
Nepal,acid_so2,cf_std,0.2389626
Netherlands,acid_so2,cf_std,0.79316413
Netherlands Antilles,acid_so2,cf_std,0.0128541235
New Caledonia,acid_so2,cf_std,0.006135452
New Zealand,acid_so2,cf_std,0.20306788
Nicaragua,acid_so2,cf_std,0.034269076
Niger,acid_so2,cf_std,1.8118646
Nigeria,acid_so2,cf_std,1.1468039
Niue,acid_so2,cf_std,9.273049e-05
Norfolk Island,acid_so2,cf_std,0.0034424367
Northern Mariana Islands,acid_so2,cf_std,0.0041126353
Norway,acid_so2,cf_std,1.1913573
Oman,acid_so2,cf_std,0.1691157
Pakistan,acid_so2,cf_std,1.6373276
Palau,acid_so2,cf_std,0.0030496356
Palmyra Atoll,acid_so2,cf_std,0.0
Panama,acid_so2,cf_std,0.034450464
Papua New Guinea,acid_so2,cf_std,0.079023845
Paracel Islands,acid_so2,cf_std,0.011938229
Paraguay,acid_so2,cf_std,0.11728169
Peru,acid_so2,cf_std,1.0231786
Philippines,acid_so2,cf_std,0.11331613
Pitcairn,acid_so2,cf_std,0.0020480785
Poland,acid_so2,cf_std,1.1652683
Portugal,acid_so2,cf_std,0.08212317
Puerto Rico,acid_so2,cf_std,0.0013406037
Qatar,acid_so2,cf_std,0.46545413
Republic of Korea,acid_so2,cf_std,0.24593626
Romania,acid_so2,cf_std,0.72996867
Russian Federation,acid_so2,cf_std,1.6819278
Rwanda,acid_so2,cf_std,0.044231936
Réunion,acid_so2,cf_std,0.047852255
Saint Helena,acid_so2,cf_std,0.029430296
Saint Kitts and Nevis,acid_so2,cf_std,0.00057733594
Saint Lucia,acid_so2,cf_std,2.7755576e-17
Saint Pierre et Miquelon,acid_so2,cf_std,0.6100776
Saint Vincent and the Grenadines,acid_so2,cf_std,0.0063270037
Samoa,acid_so2,cf_std,0.0006061092
San Marino,acid_so2,cf_std,0.037741117
Sao Tome and Principe,acid_so2,cf_std,0.010251516
Saudi Arabia,acid_so2,cf_std,1.6935498
Scarborough Reef,acid_so2,cf_std,5.551115e-17
Senegal,acid_so2,cf_std,0.23531179
Senkaku Islands,acid_so2,cf_std,0.0
Serbia,acid_so2,cf_std,0.19213271
Seychelles,acid_so2,cf_std,0.06900282
Sierra Leone,acid_so2,cf_std,0.10543942
Singapore,acid_so2,cf_std,1.110223e-16
Slovakia,acid_so2,cf_std,0.32042837
Slovenia,acid_so2,cf_std,0.4679112
Solomon Islands,acid_so2,cf_std,0.022235302
Somalia,acid_so2,cf_std,0.7196398
South Africa,acid_so2,cf_std,0.5023032
South Georgia and the South Sandwich Islands,acid_so2,cf_std,0.002090758
South Sudan,acid_so2,cf_std,0.33029106
Spain,acid_so2,cf_std,0.30439657
Spratly Islands,acid_so2,cf_std,0.020091275
Sri Lanka,acid_so2,cf_std,0.011727738
Sudan,acid_so2,cf_std,0.7031514
Suriname,acid_so2,cf_std,0.18419462
Svalbard and Jan Mayen Islands,acid_so2,cf_std,0.56597745
Swaziland,acid_so2,cf_std,0.01059444
Sweden,acid_so2,cf_std,1.4414244
Switzerland,acid_so2,cf_std,0.18382253
Syrian Arab Republic,acid_so2,cf_std,0.14480613
Taiwan,acid_so2,cf_std,0.06279395
Tajikistan,acid_so2,cf_std,0.6731193
Thailand,acid_so2,cf_std,0.10024053
The former Yugoslav Republic of Macedonia,acid_so2,cf_std,0.28028634
Timor-Leste,acid_so2,cf_std,0.017842907
Togo,acid_so2,cf_std,0.039449245
Tokelau,acid_so2,cf_std,0.00095789874
Tonga,acid_so2,cf_std,0.00095315435
Trinidad and Tobago,acid_so2,cf_std,0.009261561
Tromelin Island,acid_so2,cf_std,0.0
Tunisia,acid_so2,cf_std,0.05345703
Turkey,acid_so2,cf_std,0.48017696
Turkmenistan,acid_so2,cf_std,0.71378785
Turks and Caicos islands,acid_so2,cf_std,7.822524e-05
Tuvalu,acid_so2,cf_std,0.0019219565
U.K. of Great Britain and Northern Ireland,acid_so2,cf_std,0.40897286
Uganda,acid_so2,cf_std,0.10029379
Ukraine,acid_so2,cf_std,0.6082468
United Arab Emirates,acid_so2,cf_std,0.4739616
United Republic of Tanzania,acid_so2,cf_std,0.16635418
United States Virgin Islands,acid_so2,cf_std,0.0034822288
United States of America,acid_so2,cf_std,1.0634613
Uruguay,acid_so2,cf_std,0.06819361
Uzbekistan,acid_so2,cf_std,0.67577946
Vanuatu,acid_so2,cf_std,0.015188578
Venezuela,acid_so2,cf_std,0.32089466
Viet Nam,acid_so2,cf_std,0.21070684
Wake Island,acid_so2,cf_std,0.0
Wallis and Futuna,acid_so2,cf_std,0.00060026033
West Bank,acid_so2,cf_std,0.04399459
Western Sahara,acid_so2,cf_std,0.05905456
Yemen,acid_so2,cf_std,0.3270255
Zambia,acid_so2,cf_std,0.5796035
Zimbabwe,acid_so2,cf_std,0.1845048
